original_id,project_or_tender,name,desc,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range,city,min_max
2023_AAI_163429_1,T,Modification / Expansion for Capacity Enhancement of Passenger Terminal Building at Dimapur Airport.,Modification / Expansion for Capacity Enhancement of Passenger Terminal Building at Dimapur Airport.,"O/o Executive Director (Engg.)-ER and NER, 2nd
Floor, NATS Complex, AAI, New Delhi-110037",797115,Open Tender,2679703.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S%2BqSN5dBvqbwsXMXSafSd6w%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Construction Works,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Dimapur,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_163109_1,Rate Contract,Re-Installation of ADRDE 20.4T Arrester Barrier at AFS  Darbhanga,Re-Installation of ADRDE 20.4T Arrester Barrier at AFS Darbhanga,"O/o APD,Airports Authority of India,Rani Pur ,Darbhanga",846005,Open Tender,114617.36$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SgIyMuEGJb527ldiHtxeOgw%3D%3D,,Job Works,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Darbhanga Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_163331_1,T,"License of Snack Bar in Departure Hall of New Terminal Building, Kanpur Airport","License of Snack Bar in Departure Hall of New Terminal Building, Kanpur Airport",Kanpur Airport,208004,Open Tender,606.19$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SldIquFUbH5l%2FkRNexsYddA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Allotment of Space,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Kanpur Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_160932_2,T,Exclusive Advertisement Rights at Bhuj Airport.,Exclusive Advertisement Rights at Bhuj Airport.,"O/O AIRPORT DIRECTOR, BHUJ AIRPORT, BHUJ",370001,Open Tender,187223.40$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sa7syGIh6kZTGfgBbEyrleQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Advertisement Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",BHUJ AIRPORT,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_163290_1,T,General Car Rental Services for Motor Cab and  Maxi Cab facility at Gaya Airport,"General Car
Rental Services
 for Motor Cab and 
Maxi Cab facility
at Gaya Airport",Gaya Airport,823004,Open Tender,546.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Stg6laiNIlhhB0v5vagCrRQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,Car Rental,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Gaya Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162902_1,T,Club Facility,Club Facility,O/o Airport Director Pathankot Airport,145001,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SeKglVnTElCADxIm38U2F6g%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Pathankot Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162937_1,T,Request for Proposal for Award of Commercial Concessions and SITC and Operation of Vehicle Parking Management System at Multi Level Car Parking at JPNI Airport Patna,Request for Proposal for Award of Commercial Concessions and SITC and Operation of Vehicle Parking Management System at Multi Level Car Parking at JPNI Airport Patna,O/o APD Patna,800014,Open Tender,1989468.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sp8ulM9t4PEorDXizQxUW0Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Patna Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162812_1,T,Licence for Advertisement Rights Cum Trolley Retrieval,Licence for Advertisement Rights Cum Trolley Retrieval,Vadodara Airport,390022,Open Tender,218.02$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SXclS7TIPHY4GjL69pHBbag%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Vadodara Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162901_1,T,Money Exchange Counter at Arrival Area in International Terminal Building.,"Money Exchange Counter at Arrival Area in International Terminal Building, Vijayawada Airport","Airport Director, Vijayawada Airport",521102,Open Tender,35912.76$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SdpIB%2BQ3Dd815bcLeb9m5lQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,Money Exchange Counter,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Vijayawada Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162646_1,T,"RFP for ADVERTISEMENT RIGHTS CONCESSION TO DESIGN,	DEVELOP,	OPERATE,	AND MARKET THE ADVERTISING OPPORTUNITY at Chennai Airport","RFP for ADVERTISEMENT RIGHTS CONCESSION TO DESIGN,	DEVELOP,	OPERATE, AND MARKET THE ADVERTISING OPPORTUNITY at Chennai Airport","O/o Airport Director, Chennai Airport",600016,Open Tender,6376952.40$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SMifk5fKoCogaeQP9fguEsQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Advertisement Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Chennai Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162805_1,T,Construction of New Civil enclave at Jammu Airport,Construction of New Civil enclave at Jammu Airport,"O/o ED Engg-NR
Rajiv Gandhi Bhawan, Safdarjung Airport",181101,Open Tender,67899000.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SQZE42xIpBv4%2BnqVglVcIlg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,Airport Terminal Building,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Jammu,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162848_1,T,License for Exclusive Chocolate Outlet in Ground Floor SHA of NITB at S.V. Airport Raipur.,License for Exclusive Chocolate Outlet in Ground Floor SHA of NITB at S.V. Airport Raipur.,O/o Airport Director S.V. Airport Raipur,492015,Open Tender,3770.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S3KvWt7ra5prj3bnPjZWT9w%3D%3D,,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Swami Vivekananda Airport Raipur,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162791_1,T,"Notice Inviting E-Tender (NIET) For General Retail Facility (Inside SHA, First Floor and Ground Floor) at New Terminal Building of RVST Airport, Gwalior","Notice Inviting E-Tender (NIET) For General Retail Facility (Inside SHA, First Floor and Ground Floor) at New Terminal Building of RVST Airport, Gwalior","Office of Airport Director, Gwalior",474020,Open Tender,455.68$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SZWW5%2FoeGGUUotUq8lIx9CQ%3D%3D,,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Gwalior Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162823_1,T,Money Exchange Counter Services at Gaya Airport,"Money Exchange Counter Services 
at
Arrival / Visitors Area at Gaya Airport, Gaya","Gaya Airport, Gaya",823004,Open Tender,1619.80$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sicg5%2B2sV%2BjnM76soo8rEFg%3D%3D,,Miscellaneous Services,Money exchange,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Gaya,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162790_1,T,"Notice Inviting E-Tender (NIET) For License to Operate Snack Bar facility (Inside SHA, First Floor and Ground Floor) at New Terminal Building of RVST Airport, Gwalior","Notice Inviting E-Tender (NIET) For License to Operate Snack Bar facility (Inside SHA, First Floor and Ground Floor) at New Terminal Building of RVST Airport, Gwalior","Office of Airport Director,Gwalior",474020,Open Tender,1939.92$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sfh457nTV6yiUNywpfIauWg%3D%3D,,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Gwalior Airport,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162786_1,T,"Notice Inviting E-Tender (NIET)  For License to Operate Snack Bar facility (Inside SHA, First Floor) at New Terminal Building of RVST Airport, Gwalior","Notice Inviting E-Tender (NIET)  For License to Operate Snack Bar facility (Inside SHA, First Floor) at New Terminal Building of RVST Airport, Gwalior","Office of Airport Director, Gwalior Airport",474020,Open Tender,1130.35$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SF0I%2BLr1HavpaI66tCN1u8A%3D%3D,,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Gwalior,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162558_1,T,CONCESSION TO DESIGN FIT-OUT FINANCE DEVELOP MARKET OPERATE MAINTAIN AND MANAGE THE FOOD AND BEVERAGE OUTLETS,CONCESSION TO DESIGN FIT-OUT FINANCE DEVELOP MARKET OPERATE MAINTAIN AND MANAGE THE FOOD AND BEVERAGE OUTLETS AT TRICHY INTERNATIONAL AIRPORT,"O/o Airport Director, AAI, Trichy Airport.",620007,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S8SN40omoqa5xtbq2JFFAGQ%3D%3D,,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",SERVICES,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_162559_1,T,CONCESSION TO DESIGN FIT-OUT FINANCE DEVELOP MARKET OPERATE MAINTAIN AND MANAGE THE RETAIL OUTLETS,CONCESSION TO DESIGN FIT-OUT FINANCE DEVELOP MARKET OPERATE MAINTAIN AND MANAGE THE RETAIL OUTLETS,"O/o Airport Director, AAI, Trichy.",620007,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sb8Z13RfF0Zb4ds1SG1QJXw%3D%3D,,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",SERVICES,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_161286_1,T,Construction of New Integrated Passenger Terminal Building at Udaipur Airport,Construction of New Integrated Passenger Terminal Building at Udaipur Airport,"O/o ED Engg-NR
Rajiv Gandhi Bhawan, Safdarjung Airport, New Delhi",313022,Open Tender,72192900.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SiSs4PlLw03b7bVqViEFwbQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works - Buildings,Airport Terminal building,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",Udaipur,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_156916_1,nan,Currency,US Dollar,"Executive Director (CNS-Planning)-I
Airports Authority of India
Rajiv Gandhi Bhawan, Safdarjung Airport,
New Delhi - 110 003",,Global Tenders,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S%2FFaV6yfta7zYEjs%2FvlmcFg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",nan,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_AAI_155579_1,T,"Master Planning for Commercial Development on City-Side of Dholera International Airport, Dholera, District Ahmedabad","Master Planning for Commercial Development on City-Side of Dholera International Airport, Dholera, District Ahmedabad","Dholera International Airport Company Limited (DIACL), 3rd Floor, A2 Wing, Block    No. 1, Karmayogi Bhavan, Sector 10-A, Gandhinagar, Gujarat-382010",382010,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Su%2F5S4umwY4w1GyibmHp8JA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Consultancy,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",GANDHINAGAR,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_APCPL_152940_3,T,500KVA Compact Substations for Ash Dyke Area,500KVA Compact Substations for Ash Dyke Area,APCPL Jharli Jhajjar Haryana 124141,124141,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SSt%2BjpRdd628jVvVgVFckYg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Goods,,"{'published_date': None, 'bid_opening_date': '2023-09-11 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-09-08 11:00:00'}",IGSTPP,"{'min': '2023-09-08 11:00:00', 'max': '2023-09-11 15:00:00'}"
2023_APCPL_166295_1,nan,31-Aug-2023 06:00 PM,31-Aug-2023 06:20 PM,APCPL IGSTPP JHARLI JHAJJAR HARYANA,,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0%2FYDukRbtu05S9HM1p6QQQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-31 18:00:00', 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': '2023-08-31 18:30:00', 'submission_end_date': '2023-10-04 15:00:00'}",nan,"{'min': '2023-08-31 18:00:00', 'max': '2023-10-05 15:00:00'}"
2023_APCPL_166131_1,nan,30-Aug-2023 01:30 PM,30-Aug-2023 02:00 PM,APCPL,,Single,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sa9TRbmr9385AePsm5BLTdA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '2023-08-30 13:30:00', 'bid_opening_date': '2023-09-08 15:00:00', 'submission_start_date': '2023-08-30 15:00:00', 'submission_end_date': '2023-09-07 15:00:00'}",nan,"{'min': '2023-08-30 13:30:00', 'max': '2023-09-08 15:00:00'}"
